year,st_fips,abbrev,name,opioid_type,obs_rate_nhb,obs_rate_nhw,obs_var_nhb,obs_var_nhw,deaths_nhb,deaths_nhw,obs_se_nhb,obs_se_nhw,opioid_cat,obs_rr,obs_rd,obs_rr_se,obs_rd_se,obs_rr_lower,obs_rr_upper,obs_rd_lower,obs_rd_upper,obs_rr_sig,obs_rd_sig
2010,04,AZ,Arizona,opioid,7.168176699915373,12.990222288675955,2.7323650398293062,0.3723226340278343,19,483,1.6529867028591931,0.6101824596199356,All opioids,0.5518132438860673,-5.822045588760583,0.05538310201095519,1.7620123932189413,0.4432623639445952,0.6603641238275395,-9.275589879469708,-2.368501298051458,1,1
2011,04,AZ,Arizona,opioid,4.122231145737464,11.766652614263123,1.565057086006473,0.33768964797139117,11,441,1.2510224162685788,0.581110701993511,All opioids,0.35033167722999153,-7.644421468525659,0.09454024582422786,1.3794008605107742,0.16503279541450494,0.5356305590454782,-10.348047155126777,-4.940795781924541,1,1
2012,04,AZ,Arizona,opioid,5.970346787502131,10.684266063292883,2.265986265429906,0.3126393078050898,16,394,1.505319323409457,0.5591415811805538,All opioids,0.5587980261942368,-4.713919275790752,0.0663096317208241,1.6058099430614432,0.4288311480214215,0.6887649043670521,-7.8613067641911805,-1.566531787390323,1,1
2014,04,AZ,Arizona,opioid,5.126445424478141,11.017833339184763,1.6857399735163592,0.3112972841931941,16,431,1.2983604944376423,0.5579402156084414,All opioids,0.465286165315826,-5.891387914706622,0.06670865942649783,1.4131656865737836,0.33453719283989025,0.5960351377917618,-8.661192660391238,-3.1215831690220064,1,1
2015,04,AZ,Arizona,opioid,7.3432549170175125,13.139008005847419,2.4164490642728604,0.38758295273843113,23,487,1.5544931856630508,0.6225616055768547,All opioids,0.558889599104396,-5.7957530888299065,0.04705775004758219,1.674524415173243,0.46665640901113487,0.651122789197657,-9.077820942569463,-2.51368523509035,1,1
2016,04,AZ,Arizona,opioid,6.4632780011114415,14.415088644997558,2.064870696208481,0.42858284955674447,21,532,1.4369657950725483,0.6546623935714839,All opioids,0.4483689389835546,-7.951810643886117,0.05149213992127571,1.5790673024811912,0.34744434473785424,0.549293533229255,-11.046782556749251,-4.856838731022982,1,1
2017,04,AZ,Arizona,opioid,11.66656909652819,15.295648655441095,3.5549331827040196,0.44326670501700915,40,589,1.8854530444177122,0.6657827761492551,All opioids,0.7627377798311327,-3.6290795589129043,0.02801296469661988,1.9995499212875454,0.7078323690257577,0.8176431906365076,-7.548197404636493,0.29003828681068455,1,1
2018,04,AZ,Arizona,opioid,13.703787649660873,18.5589515756799,3.665666960029648,0.5486689539937687,53,691,1.9145931578352744,0.740721914076915,All opioids,0.7383923382621812,-4.855163926019026,0.021112593244496675,2.0528847785551476,0.6970116555029677,0.7797730210213947,-8.878818091987116,-0.8315097600509365,1,1
2019,04,AZ,Arizona,opioid,21.34082567982389,20.910144641044955,6.015900482530722,0.6162802699401524,78,775,2.452733267709867,0.7850352029942048,All opioids,1.0205967508198648,0.4306810387789355,0.014618748538856228,2.5753020701406806,0.9919440036837066,1.049249497956023,-4.616911018696799,5.47827309625467,0,0
2019,04,AZ,Arizona,poly_opioid,3.9207807630634104,3.2841361333432997,1.0671282548936427,0.0932501023730114,15,128,1.0330190002578088,0.3053687973140206,Multiple opioids,1.1938545187747736,0.6366446297201107,0.07806374127226864,1.0772085950579182,1.040849585881127,1.34685945166842,-1.4746842165934089,2.7479734760336303,1,1
2015,04,AZ,Arizona,single_natural,3.7674978426943757,4.702537946053685,1.3221691618814864,0.1335087613437329,11,184,1.1498561483426901,0.3653885074051083,Natural opioid alone,0.801162667035152,-0.935040103359309,0.09918693424282805,1.206514783674539,0.6067562759192091,0.995569058151095,-3.299809079361405,1.4297288726427873,1,1
2003,04,AZ,Arizona,single_opioid,6.598556347022029,6.8290472056106735,3.6719175720256576,0.20253771782788219,12,236,1.9162248229332741,0.45004190674634087,One opioid alone,0.966248460195256,-0.23049085858864427,0.08867547586863717,1.9683636071248471,0.7924445274927272,1.1400523928977848,-4.088483528553345,3.627501811376056,0,0
2006,04,AZ,Arizona,single_opioid,9.847571342486734,8.718046403080452,6.0971589116265665,0.24817646892833448,18,321,2.4692425785302192,0.4981731314797442,One opioid alone,1.1295617030676934,1.1295249394062825,0.06613902613352395,2.51899491475368,0.9999292118459865,1.2591941942894003,-3.80770509351093,6.066754972323495,0,0
2007,04,AZ,Arizona,single_opioid,5.710410460241971,8.932981988007137,2.5536108031658626,0.25414415935799534,13,328,1.598002128648727,0.5041271261874284,One opioid alone,0.6392501930383842,-3.222571527765166,0.08149534747292662,1.675635689081567,0.479519311991448,0.7989810740853203,-6.506817478365037,0.061674422834705034,1,1
2008,04,AZ,Arizona,single_opioid,5.725370672798957,10.02367560939084,2.3579742875156935,0.2820318675825783,14,375,1.5355696947764024,0.5310667261113036,One opioid alone,0.5711847525707089,-4.298304936591884,0.0747406198901808,1.6248095750266465,0.4246931375859545,0.7176763675554633,-7.482931703644111,-1.1136781695396571,1,1
2009,04,AZ,Arizona,single_opioid,4.15853256931792,11.383276600400727,1.6145520667952908,0.31969478186807176,11,428,1.2706502535297788,0.5654155833261688,One opioid alone,0.3653194695428491,-7.224744031082807,0.09582954491215837,1.3907720333193945,0.17749356151501872,0.5531453775706795,-9.95065721638882,-4.498830845776794,1,1
2010,04,AZ,Arizona,single_opioid,5.947980861266312,11.660842104510852,2.2356939419414106,0.3345331975872555,16,433,1.4952237096640124,0.5783884486979797,One opioid alone,0.5100815882727209,-5.71286124324454,0.06565386952574419,1.603192795495497,0.38140000400226226,0.6387631725431795,-8.855119122415715,-2.5706033640733663,1,1
2012,04,AZ,Arizona,single_opioid,5.268191943734401,9.963238203571919,2.011326690313638,0.291601447587832,14,368,1.4182124982927058,0.5400013403574403,One opioid alone,0.5287630222316377,-4.695046259837518,0.07540776905294046,1.517540160226895,0.38096379488787446,0.676562249575401,-7.669424973882233,-1.720667545792804,1,1
2014,04,AZ,Arizona,single_opioid,4.5048699972146125,10.139715126116394,1.492448291337755,0.2884933497648614,14,394,1.221658009157127,0.5371157694248619,One opioid alone,0.4442797397346625,-5.634845128901782,0.07634786506072701,1.3345192546766105,0.29463792421563756,0.5939215552536874,-8.250502868067938,-3.0191873897356256,1,1
2015,04,AZ,Arizona,single_opioid,6.809587314466724,11.91108851358741,2.2730546957380406,0.34931123158967237,21,444,1.5076653129053679,0.591025576087594,One opioid alone,0.5717015121412943,-5.101501199120686,0.051481557334387,1.6193720780993208,0.47079765976589577,0.6726053645166928,-8.275470472195355,-1.9275319260460173,1,1
2016,04,AZ,Arizona,single_opioid,5.225337844309308,12.715545582732043,1.6646139403530174,0.3777974693547218,17,469,1.290199186309237,0.6146523158296255,One opioid alone,0.41094090775038533,-7.490207738422734,0.0633022146173044,1.4291295986395842,0.2868685671004687,0.535013248400302,-10.291301751756318,-4.6891137250891495,1,1
2017,04,AZ,Arizona,single_opioid,9.499695604625174,12.821724781817302,2.945212095247751,0.3684754454107901,32,499,1.7161620247656546,0.6070217833083011,One opioid alone,0.7409062170868655,-3.322029177192128,0.034877401242559565,1.8203536855947915,0.6725465106514488,0.8092659235222823,-6.88992240095792,0.24586404657366323,1,1
2018,04,AZ,Arizona,single_opioid,11.175304169359055,15.455153034557965,2.937318274621079,0.45845636117617194,44,573,1.7138606345386078,0.6770940563733904,One opioid alone,0.723079489693237,-4.279848865198909,0.02543906604278434,1.8427627725231621,0.6732189202493797,0.7729400591370943,-7.891663899344307,-0.6680338310535117,1,1
2019,04,AZ,Arizona,single_opioid,17.42004491676048,17.626008507701656,4.948772227637079,0.523030167567141,63,647,2.224583607697647,0.7232082463351348,One opioid alone,0.9883147911308917,-0.2059635909411739,0.01799145519264688,2.339188405238924,0.9530515389533039,1.0235780433084796,-4.7907728652094645,4.378845683327117,0,0
2017,04,AZ,Arizona,single_synth,3.086060849400811,2.495959920958852,0.9138175770415093,0.07607520223152849,11,87,0.955938061299742,0.27581733490034394,Synthetic opioid alone,1.2364224375106412,0.5901009284419589,0.10816269671273963,0.994933555205089,1.0244235519536715,1.4484213230676108,-1.3599688397600154,2.5401706966439335,1,1
2018,04,AZ,Arizona,single_synth,5.550866692818176,6.064096232756899,1.3118213232425386,0.1914301375521245,24,200,1.1453476866185826,0.4375272992078603,Synthetic opioid alone,0.9153658648808423,-0.513229539938723,0.047780534567611666,1.22607155614779,0.8217160171283234,1.0090157126333612,-2.9163297899883913,1.8898707101109453,0,0
2019,04,AZ,Arizona,single_synth,13.350627011200551,9.244391760624692,3.815484827540472,0.28498158470507473,48,316,1.9533266054453033,0.5338366648190013,Synthetic opioid alone,1.4441866330314823,4.106235250575859,0.02474126215792502,2.024960842151163,1.3956937592019494,1.4926795068610152,0.1373119999595791,8.075158501192139,1,1
2017,04,AZ,Arizona,synth,4.7240347572133965,4.111891275017762,1.383664725607223,0.1256050066300378,17,145,1.1762927890653854,0.35440796637496425,Synthetic opioids,1.148871514651853,0.6121434821956342,0.06943074372643393,1.2285233950711973,1.0127872569480427,1.2849557723556635,-1.7957623721439124,3.020049336535181,1,1
2018,04,AZ,Arizona,synth,7.561784552281346,8.301442294476557,1.9062329227140606,0.256288344848097,31,285,1.380663942715265,0.5062492912075008,Synthetic opioids,0.9109000923023522,-0.7396577421952104,0.037056027483590645,1.4705513481555677,0.8382702784345146,0.9835299061701899,-3.621938384580123,2.142622900189702,1,1
2019,04,AZ,Arizona,synth,17.039327792718506,11.812128986377573,4.828751964599975,0.35766591617308696,62,415,2.197442141354346,0.598051767134825,Synthetic opioids,1.4425280838339338,5.227198806340933,0.019194873360424115,2.277370826363827,1.4049061320475025,1.4801500356203652,0.7635519866678324,9.690845626014035,1,1
2017,04013,Maricopa County (AZ),Maricopa County,heroin,4.291888563546446,5.278769424933035,1.6049628628507737,0.2402268627962899,12,123,1.2668712889835232,0.49012943473769244,Heroin,0.8130471740771082,-0.9868808613865889,0.09575105110690516,1.3583776079010812,0.6253751139075742,1.0007192342466424,-3.649300972872708,1.67553925009953,0,0
2017,04013,Maricopa County (AZ),Maricopa County,natural,6.048616331496318,6.256800060793463,2.5274386845102685,0.25828516455663786,15,169,1.5897920255524836,0.5082176350311329,Natural and semi-synthetic opioids,0.9667268048724026,-0.20818372929714446,0.07568031629077739,1.6690487857060698,0.8183933849424789,1.1150602248023262,-3.4795193492810412,3.0631518906867523,0,0
2018,04013,Maricopa County (AZ),Maricopa County,natural,5.269871705509879,6.137363588022884,2.0318169730017477,0.2545988653470607,14,165,1.425418174783017,0.5045779081044479,Natural and semi-synthetic opioids,0.8586539855311941,-0.8674918825130051,0.07992098022058144,1.5120898909617801,0.7020088642988545,1.0152991067635337,-3.8311880687980944,2.096204303772084,0,0
2019,04013,Maricopa County (AZ),Maricopa County,natural,6.77877465863892,5.363214426774369,2.484586716990949,0.21758763175711673,19,147,1.5762571861821753,0.46646289429826754,Natural and semi-synthetic opioids,1.2639387723895126,1.4155602318645508,0.06163399036575035,1.6438291726174181,1.143136151272642,1.3847413935063833,-1.8063449464655887,4.63746541019469,1,1
2007,04013,Maricopa County (AZ),Maricopa County,opioid,7.214496602610019,9.750883750174783,4.430044352793177,0.43136074367200483,12,226,2.1047670542825343,0.6567805902065048,All opioids,0.7398813058847821,-2.5363871475647635,0.0896498530603867,2.2048594278241826,0.5641675938864241,0.91559501788314,-6.857911626100162,1.7851373309706347,1,1
2010,04013,Maricopa County (AZ),Maricopa County,opioid,6.648462371697457,10.663693337798197,3.4465556599955582,0.47943375215022804,13,248,1.856490145407607,0.692411548250192,All opioids,0.6234671385505361,-4.01523096610074,0.08218887601900833,1.9814109649807095,0.4623769415532798,0.7845573355477925,-7.898796457462931,-0.13166547473854928,1,1
2015,04013,Maricopa County (AZ),Maricopa County,opioid,7.278753835487873,10.7612790929788,3.218297520688867,0.48400028631401737,17,255,1.7939614044591001,0.6957012910107451,All opioids,0.6763837061188106,-3.482525257490927,0.06492465988085297,1.9241355999520626,0.5491313727523388,0.8036360394852824,-7.25383103339697,0.28878051841511576,1,1
2016,04013,Maricopa County (AZ),Maricopa County,opioid,7.309113064561197,14.254924269950696,3.0744345341610453,0.6416386144927337,18,340,1.7534065513054995,0.801023479364203,All opioids,0.5127430301379271,-6.945811205389498,0.06070637512713183,1.9277118946185343,0.3937585348887487,0.6317275253871055,-10.724126518841825,-3.167495891937171,1,1
2017,04013,Maricopa County (AZ),Maricopa County,opioid,14.00651789100852,15.154177864675246,5.555917717606883,0.663420683139025,37,377,2.357099428875855,0.8145064046028275,All opioids,0.9242677508529217,-1.147659973666725,0.031208988211589257,2.4938601405744283,0.8630981339582068,0.9854373677476366,-6.035625849192605,3.7403059018591547,1,1
2018,04013,Maricopa County (AZ),Maricopa County,opioid,14.99539346498857,19.57581665164919,5.294362257046455,0.880523754130243,44,469,2.3009481213287826,0.9383622723288927,All opioids,0.7660162399265863,-4.580423186660621,0.025842700315265477,2.484931792057218,0.7153645473086659,0.8166679325445066,-9.450889499092767,0.29004312577152636,1,1
2019,04013,Maricopa County (AZ),Maricopa County,opioid,24.082464951220558,22.119314970208936,9.032451016140923,0.9917123579481296,66,529,3.0054036361428933,0.9958475575850602,All opioids,1.0887527477074068,1.9631499810116217,0.01760107498968123,3.1660959199128906,1.0542546407276316,1.123250854687182,-4.242398022017643,8.168697984040886,1,1
2019,04013,Maricopa County (AZ),Maricopa County,poly_opioid,4.6558364303446895,3.526408201472631,1.716892980966777,0.15410314132299063,13,87,1.3103026295351685,0.3925597296246657,Multiple opioids,1.3202772238337037,1.1294282288720585,0.0915962647332746,1.367843603007949,1.1407485449564856,1.4998059027109218,-1.5515452330235218,3.810401690767639,1,1
2007,04013,Maricopa County (AZ),Maricopa County,single_opioid,7.214496602610019,8.834013813485804,4.430044352793177,0.39045750256328515,12,205,2.1047670542825343,0.6248659876831872,One opioid alone,0.8166725516770795,-1.6195172108757845,0.09011633387723307,2.195564131460628,0.6400445372777027,0.9933005660764563,-5.922822908538615,2.683788486787046,1,1
2010,04013,Maricopa County (AZ),Maricopa County,single_opioid,5.528043201586761,9.86591583672261,2.81847583269204,0.4453930857577001,11,228,1.6788316868263,0.6673777684023495,One opioid alone,0.5603172876268058,-4.33787263513585,0.09680565780841337,1.806618088708773,0.3705781983223156,0.750056376931296,-7.878844089005044,-0.7969011812666547,1,1
2015,04013,Maricopa County (AZ),Maricopa County,single_opioid,6.959378198929477,9.573124207456683,3.1162967234617867,0.42659343280830475,16,229,1.7653035782725266,0.6531412043412241,One opioid alone,0.7269704276383137,-2.6137460085272055,0.06899736093566053,1.8822566658854183,0.591735600204419,0.8622052550722084,-6.302969073662625,1.0754770566082144,1,1
2016,04013,Maricopa County (AZ),Maricopa County,single_opioid,6.141712511826758,12.545396914068897,2.5934217462092457,0.5659390301175237,15,298,1.610410427875219,0.752289193141523,One opioid alone,0.4895590433602943,-6.403684402242139,0.07234924409773726,1.7774590786644764,0.34775452492872927,0.6313635617918594,-9.887504196424512,-2.9198646080597657,1,1
2017,04013,Maricopa County (AZ),Maricopa County,single_opioid,11.594325351742686,12.156625660698944,4.691367245377634,0.5272685474500649,30,305,2.1659564273959053,0.7261325963280156,One opioid alone,0.953745362845702,-0.5623003089562584,0.038466480327766624,2.284433363621644,0.8783510614032795,1.0291396642881245,-5.03978970165468,3.9151890837421632,0,0
2018,04013,Maricopa County (AZ),Maricopa County,single_opioid,11.666132393256207,15.806371775422202,4.033998612675287,0.7129679812085024,35,378,2.0084816684937126,0.8443743134466505,One opioid alone,0.7380651650492129,-4.140239382165994,0.032493937938504386,2.178753449540308,0.6743770466897443,0.8017532834086816,-8.410596143264998,0.13011737893300968,1,1
2019,04013,Maricopa County (AZ),Maricopa County,single_opioid,19.426628520875866,18.592906768736306,7.3155580351741465,0.8376092166251389,53,442,2.704728828399281,0.9152099303575868,One opioid alone,1.0448408504656976,0.8337217521395601,0.02180737353601024,2.855375150798803,1.0020983983351175,1.0875833025962778,-4.762813543426094,6.430257047705214,1,1
2017,04013,Maricopa County (AZ),Maricopa County,single_synth,4.049906330547538,2.7918993037308266,1.5734108633510064,0.13079478404291114,11,63,1.2543567528223405,0.36165561525145873,Synthetic opioid alone,1.4505918337153605,1.2580070268167112,0.11270946149976081,1.3054522769499914,1.2296812891758293,1.6715023782548917,-1.300679436005272,3.8166934896386944,1,1
